gid,year,m_20g_pop,w_20g_pop,m_30g_pop,w_30g_pop,m_40g_pop,w_40g_pop,m_50g_pop,w_50g_pop,m_60g_pop,w_60g_pop,m_70g_pop,w_70g_pop,m_80g_pop,w_80g_pop,m_90g_pop,w_90g_pop,m_100g_pop,w_100g_pop
다사472450,2021,17.0,15.0,20.0,7.0,31.0,27.0,37.0,34.0,25.0,24.0,9.0,20.0,9.0,7.0,,0.0,,
다사477438,2021,,,,,,,0.0,,0.0,0.0,,,,,,,,
다사469477,2021,35.0,57.0,56.0,62.0,27.0,28.0,31.0,30.0,27.0,24.0,7.0,13.0,9.0,11.0,,0.0,,
다사478478,2021,12.0,15.0,18.0,22.0,23.0,23.0,14.0,22.0,24.0,28.0,14.0,12.0,0.0,0.0,0.0,0.0,,
다사492473,2021,,,0.0,,,,,,,,,,,,,,,
다사459472,2021,11.0,0.0,21.0,18.0,8.0,6.0,17.0,11.0,12.0,9.0,0.0,8.0,6.0,12.0,0.0,0.0,0.0,
다사462470,2021,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
다사462468,2021,7.0,8.0,12.0,9.0,17.0,14.0,13.0,9.0,10.0,14.0,6.0,7.0,,0.0,,0.0,,
다사454474,2021,44.0,65.0,131.0,147.0,71.0,73.0,54.0,48.0,36.0,52.0,33.0,37.0,12.0,9.0,,0.0,,
다사463472,2021,18.0,24.0,23.0,20.0,27.0,11.0,24.0,21.0,23.0,25.0,14.0,17.0,6.0,9.0,0.0,0.0,,
다사463458,2021,,,,,,,,,0.0,,,0.0,,,,,,
다사472464,2021,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
다사473448,2021,19.0,18.0,20.0,14.0,26.0,21.0,18.0,26.0,30.0,39.0,21.0,23.0,0.0,0.0,,0.0,,
다사487464,2021,22.0,16.0,29.0,25.0,10.0,6.0,9.0,7.0,8.0,12.0,0.0,8.0,0.0,0.0,,,,
다사463490,2021,24.0,26.0,64.0,56.0,35.0,28.0,35.0,32.0,30.0,31.0,7.0,17.0,6.0,0.0,,0.0,,
다사478450,2021,23.0,23.0,17.0,34.0,36.0,31.0,35.0,36.0,39.0,40.0,15.0,16.0,6.0,10.0,0.0,0.0,,
다사487460,2021,30.0,38.0,54.0,39.0,23.0,16.0,37.0,27.0,29.0,29.0,15.0,21.0,9.0,15.0,0.0,0.0,,
다사473484,2021,44.0,93.0,123.0,105.0,30.0,25.0,32.0,26.0,19.0,19.0,13.0,17.0,8.0,11.0,,0.0,,
다사468441,2021,9.0,0.0,13.0,8.0,9.0,0.0,0.0,11.0,8.0,7.0,0.0,0.0,,0.0,,,,
다사468438,2021,20.0,8.0,16.0,16.0,29.0,22.0,47.0,31.0,29.0,32.0,17.0,29.0,10.0,20.0,0.0,0.0,,
다사480469,2021,48.0,95.0,139.0,113.0,31.0,19.0,17.0,0.0,7.0,0.0,0.0,0.0,,,,,,
다사459471,2021,0.0,0.0,9.0,8.0,8.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,
다사486460,2021,43.0,25.0,55.0,24.0,35.0,19.0,31.0,22.0,38.0,30.0,12.0,17.0,8.0,10.0,,0.0,,
다사465458,2021,0.0,11.0,55.0,44.0,28.0,23.0,15.0,13.0,9.0,13.0,9.0,8.0,0.0,0.0,,0.0,,
다사468459,2021,20.0,32.0,23.0,23.0,21.0,10.0,14.0,6.0,0.0,8.0,0.0,0.0,,,0.0,0.0,,
다사470442,2021,30.0,19.0,69.0,42.0,39.0,41.0,56.0,47.0,37.0,52.0,16.0,26.0,8.0,15.0,0.0,0.0,,
다사481466,2021,84.0,116.0,106.0,66.0,33.0,25.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,
다사472435,2021,28.0,17.0,19.0,11.0,18.0,21.0,24.0,28.0,22.0,26.0,16.0,28.0,13.0,8.0,0.0,0.0,,
다사482457,2021,16.0,21.0,19.0,13.0,24.0,15.0,29.0,37.0,31.0,31.0,21.0,25.0,0.0,14.0,0.0,,,
다사485464,2021,12.0,7.0,6.0,8.0,0.0,9.0,11.0,12.0,12.0,11.0,11.0,10.0,0.0,6.0,,,,
다사459464,2021,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,
다사474482,2021,17.0,19.0,20.0,24.0,16.0,20.0,21.0,25.0,15.0,14.0,10.0,15.0,12.0,7.0,0.0,0.0,,
다사474436,2021,35.0,36.0,37.0,31.0,26.0,22.0,34.0,41.0,26.0,50.0,25.0,26.0,11.0,11.0,0.0,8.0,,
다사467438,2021,6.0,0.0,6.0,0.0,9.0,8.0,12.0,11.0,9.0,14.0,10.0,10.0,0.0,0.0,,,,
다사479469,2021,24.0,57.0,78.0,59.0,46.0,19.0,57.0,25.0,58.0,23.0,16.0,12.0,8.0,0.0,0.0,0.0,,
다사475480,2021,29.0,33.0,47.0,64.0,38.0,52.0,53.0,51.0,52.0,69.0,24.0,34.0,10.0,12.0,,0.0,,
다사479472,2021,0.0,,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,
다사485460,2021,14.0,11.0,13.0,13.0,15.0,14.0,11.0,9.0,13.0,20.0,9.0,12.0,0.0,0.0,0.0,0.0,,
다사486455,2021,37.0,28.0,27.0,27.0,34.0,33.0,50.0,55.0,48.0,53.0,26.0,20.0,0.0,11.0,0.0,0.0,,
다사480447,2021,61.0,42.0,56.0,60.0,66.0,70.0,71.0,85.0,57.0,57.0,34.0,34.0,8.0,11.0,0.0,0.0,,
다사472443,2021,14.0,14.0,7.0,11.0,13.0,12.0,15.0,11.0,9.0,16.0,6.0,6.0,0.0,0.0,,0.0,,
다사476462,2021,13.0,24.0,13.0,20.0,14.0,10.0,27.0,13.0,29.0,7.0,0.0,0.0,0.0,0.0,,,,
다사463465,2021,27.0,29.0,12.0,20.0,32.0,38.0,40.0,43.0,25.0,25.0,17.0,29.0,16.0,13.0,,0.0,,
다사463461,2021,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,,,,0.0
다사483445,2021,32.0,38.0,28.0,38.0,29.0,19.0,30.0,25.0,21.0,28.0,17.0,18.0,7.0,6.0,0.0,0.0,,
다사481459,2021,0.0,0.0,7.0,0.0,0.0,6.0,0.0,6.0,8.0,10.0,6.0,7.0,0.0,0.0,,0.0,,
다사465464,2021,21.0,10.0,24.0,24.0,34.0,39.0,27.0,23.0,33.0,43.0,28.0,29.0,12.0,15.0,7.0,0.0,,
다사470448,2021,12.0,12.0,16.0,13.0,20.0,10.0,17.0,17.0,12.0,15.0,11.0,0.0,0.0,0.0,,,,
다사473447,2021,33.0,30.0,23.0,18.0,38.0,34.0,35.0,30.0,27.0,35.0,26.0,26.0,12.0,14.0,,0.0,,
다사488468,2021,19.0,28.0,18.0,32.0,28.0,30.0,29.0,37.0,30.0,38.0,18.0,14.0,6.0,9.0,,,,
다사475438,2021,12.0,36.0,26.0,19.0,20.0,13.0,23.0,26.0,26.0,17.0,18.0,23.0,0.0,0.0,,,,
다사467478,2021,17.0,24.0,22.0,25.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,,
다사471469,2021,0.0,0.0,,0.0,0.0,,0.0,0.0,7.0,7.0,6.0,0.0,,0.0,,,,
다사486456,2021,18.0,34.0,14.0,20.0,15.0,23.0,27.0,31.0,21.0,34.0,17.0,14.0,0.0,0.0,,0.0,,
다사483453,2021,34.0,33.0,40.0,30.0,35.0,39.0,40.0,47.0,37.0,28.0,0.0,7.0,0.0,7.0,0.0,0.0,,
다사478458,2021,0.0,0.0,7.0,0.0,0.0,7.0,8.0,0.0,7.0,7.0,0.0,0.0,0.0,,,,,
다사485461,2021,29.0,25.0,36.0,30.0,32.0,26.0,45.0,34.0,48.0,43.0,16.0,16.0,10.0,12.0,0.0,0.0,,
다사460475,2021,,,,,,,0.0,,,,,,,,,,,
다사463488,2021,8.0,19.0,42.0,41.0,16.0,6.0,,0.0,0.0,0.0,0.0,0.0,,,,,,
다사486461,2021,17.0,14.0,17.0,12.0,23.0,18.0,25.0,19.0,21.0,32.0,16.0,15.0,0.0,10.0,,0.0,,
다사469486,2021,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,
다사457470,2021,8.0,23.0,30.0,44.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
다사465485,2021,,,,,,,,,,,,,0.0,,,,,
다사466471,2021,17.0,21.0,22.0,29.0,7.0,11.0,19.0,12.0,11.0,13.0,7.0,8.0,0.0,6.0,0.0,,,
다사465468,2021,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,
다사462471,2021,12.0,17.0,22.0,10.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,,,,,
다사474445,2021,9.0,10.0,13.0,0.0,13.0,15.0,20.0,23.0,18.0,24.0,15.0,23.0,7.0,8.0,,,,
다사467488,2021,59.0,66.0,86.0,83.0,33.0,33.0,32.0,14.0,14.0,15.0,9.0,11.0,0.0,0.0,0.0,0.0,,
다사459467,2021,10.0,24.0,64.0,68.0,48.0,50.0,14.0,19.0,0.0,9.0,9.0,7.0,0.0,0.0,,,,
다사471453,2021,0.0,0.0,7.0,0.0,7.0,0.0,9.0,6.0,6.0,10.0,6.0,8.0,0.0,0.0,,0.0,,
다사456472,2021,0.0,11.0,33.0,36.0,27.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
다사465438,2021,,,,,,,0.0,,,,,,,,,,,
다사486445,2021,17.0,18.0,14.0,10.0,11.0,8.0,15.0,13.0,14.0,23.0,10.0,7.0,0.0,0.0,,,,
다사472455,2021,14.0,10.0,22.0,13.0,21.0,13.0,15.0,18.0,13.0,14.0,9.0,13.0,0.0,6.0,0.0,0.0,,
다사491463,2021,12.0,6.0,12.0,14.0,13.0,9.0,10.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,,,
다사469449,2021,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,
다사489461,2021,57.0,134.0,79.0,63.0,14.0,10.0,6.0,7.0,11.0,8.0,0.0,0.0,0.0,0.0,,0.0,,
다사464488,2021,25.0,26.0,54.0,58.0,35.0,29.0,25.0,25.0,26.0,23.0,13.0,23.0,12.0,9.0,,0.0,,
다사499471,2021,25.0,28.0,30.0,45.0,56.0,42.0,45.0,40.0,22.0,36.0,12.0,19.0,6.0,8.0,0.0,0.0,,
다사482452,2021,16.0,15.0,22.0,23.0,12.0,20.0,23.0,23.0,20.0,18.0,10.0,12.0,0.0,0.0,,0.0,,
다사478457,2021,22.0,18.0,16.0,14.0,18.0,15.0,25.0,24.0,28.0,28.0,23.0,23.0,6.0,11.0,0.0,,,
다사472480,2021,51.0,57.0,119.0,127.0,100.0,92.0,65.0,71.0,62.0,68.0,17.0,29.0,11.0,14.0,0.0,0.0,,
다사459477,2021,21.0,23.0,100.0,105.0,54.0,54.0,20.0,24.0,25.0,48.0,26.0,27.0,13.0,8.0,0.0,0.0,,
다사466440,2021,0.0,0.0,9.0,0.0,12.0,11.0,27.0,20.0,11.0,12.0,14.0,20.0,9.0,12.0,,,,
다사462482,2021,29.0,29.0,51.0,52.0,41.0,50.0,47.0,37.0,26.0,30.0,10.0,9.0,6.0,7.0,,,,
다사488481,2021,0.0,0.0,24.0,18.0,20.0,14.0,12.0,15.0,12.0,0.0,8.0,7.0,0.0,0.0,,,,
다사471483,2021,42.0,68.0,58.0,73.0,48.0,62.0,48.0,52.0,35.0,41.0,27.0,23.0,8.0,19.0,0.0,0.0,,
다사465476,2021,26.0,22.0,29.0,24.0,25.0,29.0,24.0,7.0,23.0,11.0,7.0,7.0,7.0,9.0,,0.0,,
다사477461,2021,9.0,10.0,0.0,6.0,11.0,9.0,17.0,19.0,17.0,15.0,11.0,19.0,0.0,9.0,0.0,0.0,,
다사498474,2021,6.0,10.0,7.0,8.0,0.0,9.0,13.0,16.0,14.0,18.0,13.0,10.0,7.0,11.0,0.0,0.0,,
다사486448,2021,24.0,53.0,39.0,34.0,10.0,11.0,12.0,13.0,0.0,8.0,0.0,0.0,0.0,6.0,,,,
다사476475,2021,12.0,17.0,30.0,21.0,14.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
다사474448,2021,0.0,0.0,18.0,12.0,20.0,18.0,38.0,23.0,26.0,28.0,14.0,12.0,0.0,7.0,,0.0,,0.0
다사470481,2021,32.0,53.0,22.0,28.0,38.0,46.0,53.0,63.0,32.0,37.0,19.0,18.0,9.0,13.0,,0.0,,
다사475479,2021,54.0,69.0,45.0,49.0,32.0,38.0,55.0,63.0,46.0,44.0,18.0,25.0,10.0,10.0,0.0,6.0,,
다사467450,2021,37.0,31.0,34.0,25.0,34.0,28.0,39.0,41.0,37.0,32.0,13.0,22.0,0.0,8.0,,,,
다사476447,2021,7.0,10.0,8.0,10.0,8.0,0.0,10.0,10.0,14.0,12.0,11.0,12.0,0.0,0.0,,,,
다사465491,2021,9.0,19.0,30.0,31.0,12.0,6.0,27.0,13.0,10.0,8.0,0.0,8.0,0.0,7.0,0.0,,,
다사489455,2021,16.0,8.0,12.0,18.0,21.0,9.0,14.0,17.0,15.0,20.0,7.0,17.0,7.0,12.0,,0.0,,
다사475435,2021,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
다사476438,2021,0.0,8.0,0.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
다사470473,2021,32.0,59.0,23.0,34.0,41.0,45.0,50.0,54.0,37.0,50.0,20.0,33.0,17.0,14.0,0.0,0.0,,0.0
다사492467,2021,17.0,20.0,22.0,21.0,24.0,30.0,39.0,36.0,37.0,37.0,28.0,23.0,12.0,18.0,0.0,0.0,0.0,
다사467433,2021,0.0,8.0,10.0,9.0,0.0,10.0,16.0,11.0,10.0,16.0,0.0,9.0,0.0,0.0,,,,
다사479462,2021,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,
다사476451,2021,6.0,7.0,42.0,54.0,39.0,33.0,12.0,21.0,10.0,16.0,8.0,12.0,0.0,0.0,,0.0,,
다사473437,2021,28.0,28.0,30.0,22.0,27.0,25.0,38.0,27.0,29.0,39.0,19.0,37.0,12.0,7.0,,0.0,,
다사482463,2021,20.0,16.0,30.0,19.0,25.0,30.0,32.0,32.0,40.0,44.0,19.0,31.0,11.0,13.0,0.0,0.0,,
다사469452,2021,51.0,47.0,73.0,71.0,45.0,60.0,72.0,69.0,65.0,80.0,31.0,31.0,11.0,11.0,,0.0,,
다사477475,2021,58.0,157.0,124.0,148.0,24.0,26.0,15.0,12.0,9.0,6.0,,0.0,0.0,0.0,,,,
다사476440,2021,6.0,11.0,27.0,40.0,26.0,20.0,12.0,14.0,6.0,14.0,7.0,12.0,0.0,0.0,,,,
다사465492,2021,8.0,12.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
다사476453,2021,9.0,0.0,6.0,6.0,11.0,9.0,16.0,10.0,8.0,13.0,0.0,7.0,8.0,0.0,,0.0,,
다사464482,2021,89.0,95.0,105.0,119.0,126.0,133.0,126.0,119.0,56.0,59.0,24.0,33.0,12.0,14.0,0.0,0.0,,
다사467452,2021,23.0,20.0,11.0,19.0,17.0,16.0,23.0,18.0,16.0,16.0,6.0,0.0,0.0,0.0,,0.0,,
다사474485,2021,33.0,24.0,51.0,56.0,29.0,25.0,29.0,43.0,43.0,48.0,25.0,20.0,10.0,10.0,0.0,0.0,,0.0
다사464489,2021,8.0,16.0,19.0,15.0,0.0,6.0,7.0,7.0,0.0,0.0,,,0.0,0.0,,,,
다사472463,2021,,,,,,,0.0,,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,,
다사474456,2021,0.0,0.0,6.0,6.0,0.0,7.0,13.0,11.0,19.0,14.0,8.0,0.0,0.0,11.0,,,,
다사483457,2021,18.0,17.0,16.0,13.0,29.0,23.0,36.0,42.0,36.0,37.0,19.0,28.0,17.0,16.0,0.0,0.0,,
다사472432,2021,0.0,0.0,13.0,6.0,9.0,0.0,0.0,9.0,0.0,7.0,0.0,6.0,0.0,0.0,,,,
다사472434,2021,17.0,11.0,23.0,14.0,9.0,12.0,19.0,11.0,10.0,19.0,9.0,11.0,0.0,6.0,,0.0,,
다사466438,2021,9.0,6.0,9.0,9.0,0.0,8.0,16.0,13.0,17.0,16.0,10.0,16.0,0.0,7.0,,,,
다사487447,2021,14.0,29.0,19.0,16.0,7.0,0.0,11.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0,,,,
다사475467,2021,0.0,10.0,18.0,11.0,16.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
다사471442,2021,9.0,9.0,13.0,12.0,8.0,13.0,14.0,10.0,11.0,11.0,0.0,7.0,0.0,0.0,0.0,,,
다사461474,2021,0.0,0.0,0.0,0.0,7.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,
다사477441,2021,14.0,10.0,6.0,12.0,17.0,15.0,15.0,16.0,11.0,10.0,0.0,0.0,0.0,0.0,,0.0,,
다사461470,2021,0.0,12.0,13.0,16.0,14.0,10.0,0.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,,,,
다사473479,2021,27.0,19.0,31.0,43.0,42.0,54.0,43.0,42.0,20.0,20.0,12.0,18.0,9.0,8.0,0.0,,,
다사472442,2021,16.0,11.0,16.0,13.0,14.0,14.0,22.0,20.0,20.0,31.0,17.0,19.0,0.0,7.0,0.0,0.0,,
다사478456,2021,31.0,29.0,36.0,28.0,35.0,18.0,37.0,25.0,27.0,33.0,19.0,28.0,0.0,12.0,0.0,0.0,,
다사483458,2021,18.0,21.0,22.0,23.0,30.0,21.0,33.0,35.0,38.0,38.0,18.0,17.0,7.0,16.0,0.0,0.0,,
다사468471,2021,29.0,56.0,71.0,55.0,30.0,18.0,29.0,17.0,34.0,28.0,18.0,17.0,6.0,12.0,,,,
다사489459,2021,12.0,9.0,33.0,22.0,17.0,15.0,12.0,0.0,13.0,9.0,0.0,8.0,0.0,0.0,,0.0,,
다사461461,2021,8.0,7.0,0.0,11.0,12.0,14.0,10.0,11.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,,,
다사473459,2021,73.0,46.0,54.0,53.0,61.0,62.0,77.0,72.0,48.0,51.0,22.0,25.0,11.0,15.0,0.0,0.0,,
다사487446,2021,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,
다사471454,2021,12.0,15.0,8.0,15.0,10.0,11.0,12.0,0.0,9.0,16.0,7.0,0.0,0.0,0.0,,0.0,,
다사475461,2021,27.0,28.0,46.0,30.0,15.0,25.0,17.0,25.0,28.0,33.0,25.0,23.0,9.0,10.0,,0.0,,
다사489460,2021,18.0,9.0,27.0,16.0,13.0,0.0,10.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,
다사478463,2021,6.0,0.0,11.0,7.0,19.0,13.0,40.0,20.0,39.0,17.0,11.0,35.0,12.0,0.0,0.0,10.0,0.0,7.0
다사485454,2021,21.0,11.0,18.0,14.0,16.0,21.0,20.0,30.0,30.0,24.0,17.0,18.0,6.0,0.0,,0.0,,
다사471487,2021,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
다사480463,2021,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,
다사474457,2021,32.0,32.0,30.0,32.0,30.0,30.0,39.0,42.0,31.0,25.0,11.0,15.0,0.0,14.0,,0.0,,
다사467446,2021,,,,,,,,,,0.0,,,,,,,,
다사463466,2021,42.0,33.0,95.0,105.0,91.0,87.0,52.0,61.0,44.0,54.0,19.0,26.0,8.0,28.0,0.0,0.0,,0.0
다사482459,2021,10.0,17.0,9.0,10.0,14.0,9.0,25.0,19.0,6.0,8.0,9.0,15.0,0.0,6.0,0.0,0.0,,
다사500472,2021,20.0,17.0,13.0,13.0,9.0,11.0,21.0,25.0,21.0,19.0,16.0,15.0,13.0,14.0,0.0,0.0,,
다사491480,2021,0.0,0.0,,0.0,0.0,,0.0,,12.0,0.0,,,,0.0,,,,
다사462489,2021,,,0.0,,0.0,,,,0.0,,,,,,,,,
다사473468,2021,0.0,10.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
다사476437,2021,0.0,9.0,0.0,,0.0,0.0,0.0,,7.0,6.0,0.0,0.0,0.0,0.0,,,,
다사481461,2021,16.0,0.0,16.0,21.0,9.0,14.0,26.0,20.0,35.0,29.0,13.0,16.0,7.0,13.0,,0.0,,
다사462460,2021,21.0,20.0,40.0,29.0,47.0,48.0,29.0,32.0,26.0,56.0,35.0,37.0,15.0,17.0,0.0,0.0,,
다사469487,2021,16.0,22.0,45.0,28.0,18.0,15.0,13.0,12.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,
다사468454,2021,23.0,27.0,35.0,26.0,27.0,29.0,29.0,33.0,31.0,27.0,10.0,18.0,0.0,9.0,0.0,,,
다사470467,2021,,,,,,,0.0,,0.0,,0.0,,,,,,,
다사469465,2021,7.0,7.0,10.0,14.0,30.0,24.0,25.0,21.0,32.0,21.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
다사478466,2021,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,26.0,0.0,0.0,0.0,,0.0,,,,
다사474465,2021,0.0,0.0,0.0,,6.0,0.0,17.0,0.0,16.0,0.0,8.0,0.0,,0.0,,0.0,,
다사461492,2021,34.0,78.0,66.0,54.0,18.0,11.0,0.0,8.0,7.0,0.0,,0.0,,0.0,,,,
다사475446,2021,0.0,0.0,0.0,8.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,,0.0,,,,
다사487452,2021,,,,,,,,,,,,,,,,,,
다사467455,2021,26.0,32.0,48.0,36.0,39.0,26.0,40.0,41.0,41.0,40.0,21.0,23.0,11.0,15.0,,0.0,,
다사469482,2021,20.0,69.0,62.0,116.0,18.0,19.0,8.0,9.0,0.0,0.0,,0.0,,0.0,,,,
다사471449,2021,30.0,29.0,26.0,21.0,32.0,26.0,45.0,39.0,42.0,48.0,28.0,25.0,8.0,17.0,0.0,0.0,,
다사464473,2021,20.0,31.0,29.0,33.0,29.0,28.0,33.0,38.0,40.0,34.0,11.0,12.0,11.0,7.0,,,,
다사488459,2021,33.0,19.0,46.0,25.0,52.0,36.0,61.0,44.0,46.0,50.0,15.0,28.0,14.0,18.0,0.0,0.0,0.0,0.0
다사488457,2021,34.0,40.0,27.0,29.0,33.0,28.0,32.0,33.0,33.0,38.0,22.0,17.0,6.0,10.0,0.0,0.0,,0.0
다사481457,2021,25.0,31.0,24.0,22.0,26.0,21.0,41.0,34.0,39.0,49.0,22.0,24.0,14.0,15.0,,0.0,,
다사473450,2021,23.0,16.0,33.0,37.0,31.0,38.0,32.0,34.0,18.0,10.0,6.0,7.0,0.0,0.0,,0.0,,0.0
다사464475,2021,33.0,38.0,41.0,31.0,17.0,14.0,18.0,20.0,28.0,17.0,8.0,10.0,0.0,7.0,,0.0,,
다사470463,2021,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,
다사487470,2021,13.0,10.0,11.0,13.0,6.0,7.0,14.0,17.0,13.0,11.0,0.0,11.0,8.0,0.0,0.0,,,
다사467486,2021,0.0,0.0,12.0,14.0,0.0,0.0,7.0,0.0,8.0,,,,,,,,,
다사465482,2021,46.0,32.0,32.0,51.0,48.0,60.0,56.0,47.0,32.0,40.0,20.0,26.0,6.0,12.0,0.0,,,
다사477449,2021,11.0,18.0,26.0,27.0,18.0,17.0,22.0,23.0,14.0,17.0,6.0,0.0,0.0,0.0,,,,
다사473465,2021,0.0,,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,
다사473442,2021,28.0,29.0,29.0,21.0,31.0,27.0,45.0,47.0,47.0,42.0,26.0,37.0,19.0,11.0,0.0,6.0,,
다사464443,2021,30.0,21.0,22.0,14.0,23.0,24.0,35.0,46.0,36.0,43.0,26.0,25.0,6.0,9.0,0.0,0.0,,
다사458466,2021,22.0,17.0,26.0,29.0,44.0,38.0,27.0,32.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,,,
다사473452,2021,16.0,11.0,21.0,13.0,18.0,18.0,18.0,20.0,32.0,33.0,11.0,20.0,7.0,11.0,,,,
다사469471,2021,36.0,54.0,93.0,80.0,27.0,23.0,17.0,21.0,13.0,16.0,10.0,0.0,0.0,0.0,,0.0,,
다사465449,2021,54.0,56.0,76.0,68.0,44.0,60.0,70.0,89.0,64.0,75.0,31.0,24.0,17.0,17.0,0.0,0.0,,
다사476436,2021,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,
다사469461,2021,,,,,,,0.0,,,,,,,,,,,
다사456464,2021,8.0,18.0,18.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
다사458471,2021,19.0,25.0,69.0,72.0,52.0,46.0,37.0,36.0,32.0,41.0,23.0,25.0,0.0,14.0,0.0,0.0,,
다사471440,2021,22.0,14.0,29.0,18.0,28.0,21.0,29.0,27.0,23.0,33.0,26.0,31.0,7.0,9.0,0.0,0.0,,
다사460467,2021,12.0,15.0,8.0,0.0,34.0,28.0,26.0,21.0,16.0,15.0,14.0,16.0,6.0,0.0,0.0,0.0,,
다사474468,2021,0.0,0.0,6.0,0.0,7.0,0.0,16.0,,0.0,,0.0,,,,,,,
다사492463,2021,0.0,6.0,7.0,0.0,0.0,0.0,10.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,
다사461497,2021,,,,,,,,,,,,,,,,,,
다사451468,2021,,,,,,,,,,,,,,,,,,
다사480478,2021,,,,,,,,,,,,,,,,,,
다사466477,2021,,0.0,,,,,,0.0,,,,,,,,,,
다사491465,2021,,,,,,,,,,,,,,,,,,
다사479479,2021,,,,,,,,,,,,,,,,,,
다사467461,2021,,,,,,,,,,,,,,,,,,
다사471491,2021,,,,,,,,,,,,,,,,,,
다사468499,2021,,,,,,,,,,,,,,,,,,
다사458504,2021,,,,,,,,,,,,,,,,,,
다사460489,2021,,,,,,,,,,,,,,,,,,
다사488471,2021,,,,,,,,,,,,,,,,,,
다사477483,2021,,,,,,,,,,,,,,,,,,
다사455496,2021,,,,,,,,,,,,,,,,,,
다사493464,2021,,,,,,,,,,,,,,,,,,
다사469439,2021,,,,,,,,,,,,,,,,,,
다사486477,2021,,,,,,,,,,,,,,,,,,
다사469488,2021,,,,,,,,,,,,,,,,,,
다사495478,2021,,,,,,,,,,,,,,,,,,
다사506470,2021,,,,,,,,,,,,,,,,,,
다사459460,2021,,,,,,,,,,,,,,,,,,
다사485455,2021,,,,,,,,,,,,,,,,,,
다사468497,2021,,,,,,,,,,,,,,,,,,
다사468460,2021,,,,,,,,,,,,,,,,,,
다사485465,2021,,,,,,,,,,,,,,,,,,
다사478477,2021,,,,,,,,,,,,,,,,,,
다사463483,2021,,,,,,,,,,,,,,,,,,
다사482451,2021,,,,,,,,,,,,,,,,,,
다사492489,2021,,,,,,,,,,,,,,,,,,
다사465497,2021,,,,,,,,,,,,,,,,,,
다사482483,2021,,,,,,,,,,,,,,,,,,
다사453466,2021,,,,,,,,,,,,,,,,,,
다사502475,2021,,,,,,,,,,,,,,,,,,
다사491490,2021,,,,,,,,,,,,,,,,,,
다사495488,2021,,,,,,,,,,,,,,,,,,
